Prefixo;name,cnpj,isin,assetCode,fundBegin,currency,isEsg,manager,administrator,custody,investmentType,categoryCvm,anbimaRating,benchmark,applyOpen,minimumInitialInvestment,minimumMoviment,minimumBalanceRemain,timeLimit,hourInvestimentRescue,investimentQuota,rescueQuota,rescueFinancialSettlement,investmentFinancialSettlement,administrationFee,administrationFeeMax,performanceFee,profitabilityDay,profitabilityMonth,profitabilityYear,subcategoryInitials,subclassCode,isExternalPensionFund,isPensionFund
gen;Clave Alpha Macro FICFIM Access,20226378000115,,3940219,2014-08-01T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercados Macro,CDI,true,500,100,100,14:10,14:10,D+1,D+30,D+31,D+0,1,,100,-0.5473851,-0.9377559999999999,7.3178548,,,false,false
gen;REACH FIA,20468028000165,BRMGN0CTF007,1669715,2014-12-01T00:00:00.000-0300,BRL,false,REACH CAPITAL INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,100,100,100,17:10,17:10,D+1,D+14,D+16,D+0,1.6600000000000001,,20,-1.1023322,-8.4480407,-5.9711403,LONG_ONLY,,false,false
gen;PARCITAS HEDGE FICFIM,31594537000150,,5206576,2019-01-02T00:00:00.000-0300,BRL,false,PARCITAS GESTAO DE INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercados Macro,CDI,true,500,100,500,14:10,14:10,D+1,D+30,D+31,D+0,1.9000000000000001,,20,-0.9486372000000001,-3.0261937,9.9357036,,,false,false
gen;AZ QUEST VALORE FIRF CrPr,19782311000188,BRAZL6CTF007,1720824,2015-02-09T00:00:00.000-0300,BRL,false,AZ QUEST MZK INVESTIMENTOS MACRO E CREDITO LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,true,500,500,500,14:10,14:10,D+0,D+4,D+5,D+0,1,,,0.0690386,0.8505419999999999,3.3999981,CREDITO_POS,,false,false
gen;MAN GLG HIGH YIELD OPPORTUNITIES BRL FICFIM IE,41594835000102,,6088380,2021-11-04T00:00:00.000-0300,BRL,false,GAMA INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,CDI,true,500,500,500,14:10,14:10,D+1,D+1,D+5,D+0,0.65,,0,-0.0103257,1.0848477,4.7870591000000005,CREDITO_POS,,false,false
gen;REGIA GLOBAL HEALTH SCIENCES FICFIA RL,18628905000176,BRGPH4CTF004,4141263,2021-02-04T00:00:00.000-0300,BRL,false,JGP GESTAO DE RECURSOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Ações,Ações Investimento no Exterior,-,false,10000,1000,5000,14:10,14:10,D+1,D+30,D+35,D+0,1.75,,,1.7494026,1.3161403,-16.8778571,LONG_ONLY,,false,false
gen;BTG CDB I FICFIRF CrPr,16565016000181,,3842214,2021-06-24T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa grau de investimento,CDI,true,500,100,100,15:30,15:30,D+0,D+0,D+0,D+0,0.15,,,0.0539282,0.6995244,5.3003852,POS_FIXADO,,false,false
gen;ABSOLUTE HEDGE FICFIM RL,18860059000115,BRABH1CTF002,1699154,2013-09-30T00:00:00.000-0300,BRL,false,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,500,500,100,13:40,13:40,D+0,D+4,D+5,D+0,1.9000000000000001,,20,-0.057866600000000004,0.0038262,4.2991054,,,false,false
gen;Claritas FIRF CrPr LP,11447136000160,BRCLAFCTF000,2343440,2010-05-04T00:00:00.000-0300,BRL,false,PRINCIPAL ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,1000,1,1,15:20,15:20,D+0,D+30,D+31,D+0,0.5,,,0.0769073,0.8602973,5.3008573,CREDITO_POS,,false,false
gen;BTG DIV ACOES GLOB BDR NIVEL I FIA,39800632000175,BR084OCTF002,5106738,2020-11-30T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,-,true,1,1,1,15:20,15:20,D+1,D+1,D+4,D+0,1,,,-0.2780964,1.570517,10.0465603,LONG_ONLY,,false,false
gen;VALORA HORIZON HIGH YIELD FIM CrPr,17313316000136,BRVVGICTF000,2204866,2013-03-26T00:00:00.000-0300,BRL,false,VALORA RENDA FIXA LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Direitos Creditórios,Direitos Creditórios,CDI,true,1000,1,0,15:20,15:20,D+0,D+178,D+180,D+0,1.1500000000000001,,20,-0.013666600000000001,0.8305402000000001,5.6511361,CREDITO_ESTRUTURADO_1,,false,false
gen;HASHDEX CRYPTO TOP PERF FICFIM RL,40212940000169,,9052404,2023-11-23T00:00:00.000-0300,BRL,false,HASHDEX GESTORA DE RECURSOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DISTRIBUIDORA DE T,BNY MELLON BANCO S.A,Investidores qualificados,Multimercados,Multimercados Investimento no Exterior,CDI,true,500,500,500,14:10,14:10,D+1,D+30,D+32,D+0,1.8,,20,-0.7010667,2.1512563,-27.9318029,CRIPTOATIVO,,false,false
gen;Claritas Long Short FICFIM,05109839000186,BRCLARCTF005,1584807,2002-09-04T00:00:00.000-0300,BRL,false,PRINCIPAL ASSET MANAGEMENT LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,500,500,500,13:40,13:40,D+1,D+31,D+33,D+0,1.92,,20,0.0109028,-0.3640206,4.1593052,LONG_SHORT,,false,false
gen;UJAY HEDGE FICFIM,13418910000130,,2336163,2011-08-02T00:00:00.000-0300,BRL,false,UJAY CAPITAL INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,1000,500,500,15:20,15:20,D+0,D+5,D+6,D+0,1.3,,20,-0.3324718,-0.2078389,9.59963,MACRO,,false,false
gen;ALPHA KEY LONG SHORT PLUS FIC FIA,55153488000189,BR0JN3CTF008,11045884,2024-06-21T00:00:00.000-0300,BRL,false,ALPHA KEY CAPITAL MANAGEMENT INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,CDI,true,1000,1000,1000,15:20,15:20,D+1,D+30,D+32,D+0,1.87,,20,-0.0441851,0.1346108,5.5527935,LONG_SHORT,,false,false
gen;AZ QUEST MULTI MAX FICFIM,26323079000185,BRAZF2CTF004,1703305,2017-02-24T00:00:00.000-0300,BRL,false,AZ QUEST MZK INVESTIMENTOS MACRO E CREDITO LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercados Macro,CDI,true,1000,500,500,14:10,14:10,D+0,D+29,D+30,D+0,2,,20,0.0516445,0.6971666,4.1961315,,,false,false
gen;Itau Janeiro Onze Dist MM RL,65265147000159,,17187225,2026-03-03T00:00:00.000-0300,BRL,false,ITAU UNIBANCO ASSET MANAGEMENT LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores em geral (Não qualificados),Multimercados,Multimercados Macro,CDI,false,1,1,1,14:10,14:10,D+0,D+21,D+22,D+0,2,,,-0.1233538,-0.1504008,0,,,false,false
gen;Absolute Endurance FICFIA,39959422000124,,10846171,2020-12-30T00:00:00.000-0300,BRL,false,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,0,1,0.01,13:40,13:40,D+1,D+30,D+32,D+0,1.5,,20,-1.4030999,-6.4969328,3.9373092,LONG_ONLY,,false,false
gen;Kinea Gama FIA Subclasse I,35372771000194,,13850648,2019-12-20T00:00:00.000-0300,BRL,false,KINEA INVESTIMENTOS LTDA.,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,1,1,1,14:10,14:10,D+1,D+15,D+17,D+0,2,,20,-1.41293,-7.6219099,4.8747327,LONG_ONLY,OT1CC1747087638,false,false
gen;Charles River FIA Subclasse Principal,14438229000117,,4747710,2014-02-13T00:00:00.000-0300,BRL,false,CHARLES RIVER ADM DE RECURSOS FINANCEIROS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,false,5000,1000,1000,15:20,15:20,D+0,D+30,D+32,D+0,2,,20,-0.8343861,-2.9457087,2.3897595,LONG_ONLY,3Q2SW1767719680,false,false
gen;SPARTA MAX 60 FICFIRF CrPr LP,44643192000120,,6810114,2022-04-04T00:00:00.000-0300,BRL,false,SPARTA ADMINISTRADORA DE RECURSOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Renda Fixa,RF duração média crédito livre,CDI,true,1000,100,100,14:10,14:10,D+0,D+60,D+61,D+0,0.35000000000000003,,20,0.043559,0.7594539,5.2363741,CREDITO_POS,,false,false
gen;BTG REF PER SQ FIA,59755110000106,BR0OW8CTF009,17811661,2026-04-30T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Indexados,CDI,true,0,0,0,14:40,14:40,D+1,D+1,D+3,D+0,0.5,,,-0.5265542,-3.5172599,-3.5172599,,,false,false
gen;BTG Oportunidades Listadas I FIA,46300375000178,BR0C5ECTF008,5933100,2022-05-20T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTORA DE RECURSOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,5000,5000,5000,15:20,15:20,D+1,D+90,D+92,D+0,2,,20,-3.1233415,-9.9207379,10.3162346,LONG_ONLY,,false,false
gen;BTG MULTIGESTOR TOTAL RETURN FICFIM CrPr,26623189000162,BR03PBCTF000,5033842,2017-01-26T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,5000,1000,5000,13:20,13:20,D+0,D+60,D+61,D+0,0.5,,10,-0.11679350000000001,-0.5138535,0.5633402,,,false,false
gen;SUL AMERICA INFLATIE FIRF CrPr,09326708000101,BRIFL2CTF002,1661333,2008-07-11T00:00:00.000-0300,BRL,false,SUL AMERICA INVESTIMENTOS GESTORA DE RECURSOS S.A.,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração alta soberano,IMA-B,false,5000,2500,2500,14:10,14:10,D+0,D+1,D+2,D+0,0.4,,20,-0.2931945,-0.6082678,3.9742533,INFLACAO,,false,false
gen;BTG Explorer RF Ativa FI LP Subclasse A,11952873000110,BRHYP4CTF002,3842222,2010-06-01T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,true,0,0,0,15:10,15:10,D+0,D+2,D+3,D+0,0.9,,20,0.0269491,0.2773223,5.3917826,ATIVO,QW2AG1747743302,false,false
gen;Western Asset Total Credit Plus CI RF Cr,49984055000172,,14802005,2023-07-26T00:00:00.000-0300,BRL,false,FRANKLIN TEMPLETON BRASIL LTDA,BANCO BNP PARIBAS BRASIL S.A.,,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,500,100,500,14:10,14:10,D+0,D+9,D+10,D+0,0.65,,0,0.0602192,0.7795802000000001,5.143412,CREDITO_POS,,false,false
gen;PV FIA,32817365000108,,4643083,2020-11-16T00:00:00.000-0300,BRL,false,EUQUEROINVESTIR GESTAO DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,100,100,100,15:20,15:20,D+1,D+22,D+24,D+0,1.5,,20,-0.8719767,-8.0008985,-6.3239469999999995,LONG_ONLY,,false,false
gen;Legacy Credit Subclasse GL,39487617000119,,14570936,2021-11-09T00:00:00.000-0300,BRL,false,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,,Investidores em geral (Não qualificados),Multimercados,Multimercado livre,CDI,true,1000,1000,1000,14:10,14:10,D+1,D+30,D+31,D+0,0,,0,-0.0835203,1.0251157,4.4625468,CREDITO_POS,NIF1Z1751641971,false,false
gen;VALORA GUARDIAN FIDC,11701985000107,BRGUA7CTF007,1643998,2010-05-21T00:00:00.000-0300,BRL,false,VALORA IMOBILIARIO E INFRAESTRUTURA LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores qualificados,Direitos Creditórios,Direitos Creditórios,CDI,true,1100,1,0,14:10,14:10,D+0,D+89,D+91,D+0,0.5,,20,-0.0111175,0.6193441000000001,5.4871479999999995,CREDITO_ESTRUTURADO_1,,false,false
gen;TARPON GT 90 FICFIA,42922205000174,,5722385,2022-03-30T00:00:00.000-0300,BRL,false,TPE GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,false,1000,1000,0,15:20,15:20,D+1,D+90,D+92,D+0,2,,20,-1.1058903,-4.8589589,-12.8537206,SMALL_CAPS,,false,false
gen;BTG Hedge II Incentivado Infra FIRF,54518783000129,BR0IYVCTF004,10731293,2024-04-01T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,0,1,0,15:10,15:10,D+0,D+10,D+11,D+0,1,,20,-0.5007832,0.0414073,3.1607529999999997,ATIVO,,false,false
gen;Novus RF Exclusive FICFI LP,31932715000106,BR01HMCTF008,6051679,2019-04-30T00:00:00.000-0300,BRL,false,NOVUS CAPITAL GESTORA DE RECURSOS LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre grau de investimento,CDI,true,500,100,100,14:10,14:10,D+0,D+3,D+4,D+0,0.9,,20,0.052922500000000004,0.4051436,2.5703813,ATIVO,,false,false
gen;SYNER EH SUB A PCO,60018029000122,,13212242,2025-03-31T00:00:00.000-0300,BRL,false,BTG PACTUAL ASSET MANAGEMENT S.A. DISTRIBUIDORA DE,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BANCO BTG PACTUAL S A,Investidores qualificados,Multimercados,Multimercado livre,CDI,true,0,1,0,14:40,14:40,D+1,D+30,D+32,D+0,2,,20,-0.2839375,-1.0624315,0.8094731000000001,LONG_SHORT,WTZYS1742999294,false,false
gen;Geo Empresas Globais Dolares FICFIA IE,28075532000107,BRGEO3CTF000,1724126,2017-10-10T00:00:00.000-0300,BRL,false,GEO CAPITAL GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM,BNY MELLON BANCO S.A,Investidores qualificados,Ações,Ações Investimento no Exterior,DOLAR,true,1000,1000,1000,14:10,14:10,D+1,D+30,D+34,D+0,2,,20,-1.5568438,-0.8973199000000001,-15.7979287,LONG_ONLY,,false,false
gen;INVESTO MEGA TRENDS FIA,45823709000125,BR0EE9CTF001,9222006,2022-12-12T00:00:00.000-0300,BRL,false,INVESTO GESTAO DE RECURSOS LTDA,BANCO BNP PARIBAS BRASIL S.A.,BANCO BNP PARIBAS BRASIL S.A.,Investidores em geral (Não qualificados),Ações,Ações Livre,-,true,500,250,250,14:10,14:10,D+0,D+3,D+5,D+0,1,,,-0.004190999999999999,0.7519428,2.1724571,LONG_ONLY,,false,false
gen;BV CREDITO ATIVO RF CrPr LP FI,04240128000183,BRVTGECTF003,3076851,2001-04-02T00:00:00.000-0300,BRL,false,TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+15,D+16,D+0,0.5,,20,0.0733195,0.8105871,5.1163235,CREDITO_POS,,false,false
gen;MOAT CAPITAL EQUITY HEDGE FICFIM SUB 1,24140256000162,BRMTY4CTF001,1728712,2016-05-10T00:00:00.000-0300,BRL,false,MOAT CAPITAL GESTAO DE RECURSOS LTDA,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores em geral (Não qualificados),Multimercados,Multimercados Long And Short Direcional,CDI,false,1000,500,1000,14:10,14:10,D+0,D+30,D+31,D+0,2,,20,-0.07350899999999999,-0.49343570000000003,-0.0763606,LONG_SHORT,CEMTO1749244596,false,false
gen;Ibiuna Total Credit FIF Subclasse,41545043000130,,14796353,2021-05-31T00:00:00.000-0300,BRL,false,IBIUNA CREDITO GESTAO DE RECURSOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,,Investidores qualificados,Multimercados,Multimercados Juros e Moedas,CDI,true,1000,0,0,14:10,14:10,D+0,D+90,D+91,D+0,1.1500000000000001,,20,-0.0804489,1.3311447,4.9775424,CREDITO_POS,VG1OX1753979318,false,false
gen;SAFRA CONSUMO AMERICANO FICFIA BDR NI,19436835000117,,5754818,2014-01-31T00:00:00.000-0300,BRL,false,SAFRA ASSET MANAGEMENT LTDA.,SAFRA SERVICOS DE ADMINISTRACAO FIDUCIARIA LTDA,BANCO SAFRA S A,Investidores em geral (Não qualificados),Ações,Ações Livre,CDI,true,1000,100,100,14:10,14:10,D+1,D+1,D+4,D+0,1,,,-0.1613349,4.3204205,-3.5792346,LONG_ONLY,,false,false
gen;BOGARI VALUE D FICFIA,15390811000113,BRBGR3CTF000,1903775,2012-05-30T00:00:00.000-0300,BRL,false,BOGARI GESTAO DE INVESTIMENTOS LTDA,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,Investidores em geral (Não qualificados),Ações,Ações Valor/Crescimento,IBOVESPA,true,1000,1000,1000,14:10,14:10,D+1,D+30,D+32,D+0,2.6,,20,-0.7265379000000001,-7.5015238,-2.3803798,LONG_ONLY,,false,false
gen;Legacy Capital V10 FICFIM RL,54087357000188,,9927275,2024-05-13T00:00:00.000-0300,BRL,false,LEGACY CAPITAL GESTORA DE RECURSOS LTDA.,INTRAG DISTR DE TITULOS EVALORES MOBILIARIOS LTDA,ITAU UNIBANCO S.A.,Investidores qualificados,Multimercados,Multimercados Macro,CDI,true,1000,100,100,14:10,14:10,D+1,D+30,D+31,D+0,1.9000000000000001,,20,-0.1554434,-0.0816716,1.38991,,,false,false
gen;SHARP EQUITY VALUE FEEDER FICFIA,12565159000132,BRGEV1CTF005,1775615,2010-12-03T00:00:00.000-0300,BRL,false,SHARP CAPITAL GESTORA DE RECURSOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores qualificados,Ações,Ações Livre,IPCA,true,20000,5000,5000,15:00,15:00,D+0,D+30,D+32,D+0,2,,20,-0.9698095,-8.3563141,-7.1740865,LONG_ONLY,,false,false
gen;SUL AMERICA CREDITO ATIVO FIRF CrPr,13823084000105,BRATV7CTF001,1657160,2012-03-26T00:00:00.000-0300,BRL,false,SUL AMERICA GESTAO DE INVESTIMENTOS S.A.,SUL AMERICA INVESTIMENTOS DISTRIBUIDORA DE TITULOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,CDI,true,1000,1000,1000,14:10,14:10,D+0,D+29,D+30,D+0,0.6,,20,0.0531135,0.7711053,5.1617727,CREDITO_POS,,false,false
gen;HASHDEX CRYPTO SELECTION FICFIM,45604985000100,,9051883,2022-04-07T00:00:00.000-0300,BRL,false,HASHDEX GESTORA DE RECURSOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DISTRIBUIDORA DE T,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercados Estrategica Especifica,CDI,true,1,1,1,14:10,14:10,D+1,D+1,D+6,D+0,0.7000000000000001,,20,0.3478893,0.8554471,-24.8558249,CRIPTOATIVO,,false,false
gen;ACE CAP ABSOLUTO INST FICFIA,07124064000143,BRGPFICTF005,3004941,2005-01-05T00:00:00.000-0300,BRL,false,ACE CAPITAL GESTORA DE RECURSOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBOVESPA,true,100,100,100,14:10,14:10,D+1,D+1,D+3,D+0,2,,20,-1.320641,-7.4918726,3.8417627,LONG_ONLY,,false,false
gen;INDIE FICFIA,17335646000122,BRIND4CTF008,1685008,2012-12-28T00:00:00.000-0300,BRL,false,INDIE CAPITAL INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Ações,Ações Livre,IBX,true,5000,1000,1000,15:20,15:20,D+1,D+30,D+32,D+0,2,,20,-1.8152925,-8.142876,-3.9963332,,,false,false
gen;Ceter FICFIDC RL,39806561000118,,4766358,2021-03-26T00:00:00.000-0300,BRL,false,EST GESTAO DE PATRIMONIO LTDA.,BANCO DAYCOVAL S.A.,BANCO DAYCOVAL S.A.,Investidores qualificados,Direitos Creditórios,Direitos Creditórios,CDI,true,1000,500,500,14:10,14:10,D+0,D+60,D+61,D+0,0.07,,10,0.061515600000000004,0.7679228,6.0770249,CREDITO_ESTRUTURADO_1,,false,false
gen;Absolute Alpha Global FICFIM,21983042000160,BRALH3CTF006,1699134,2015-05-29T00:00:00.000-0300,BRL,false,ABSOLUTE GESTAO DE INVESTIMENTOS LTDA.,BNY MELLON SERVICOS FINANCEIROS DTVM S/A,BNY MELLON BANCO S.A,Investidores em geral (Não qualificados),Multimercados,Multimercados Estrategica Especifica,CDI,true,500,100,500,14:10,14:10,D+0,D+17,D+18,D+0,1.9000000000000001,,20,-0.016873700000000002,0.180108,5.6697396,LONG_SHORT,,false,false
gen;MAG Premium DI FIRFRef CrPr,44211851000159,,9808341,2021-12-29T00:00:00.000-0300,BRL,false,MONGERAL AEGON INVESTIMENTOS LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa grau de investimento,CDI,true,1000,500,500,13:40,13:40,D+0,D+0,D+0,D+0,0.4,,,0.0547374,0.7048646000000001,5.2707661,CREDITO_POS,,false,false
gen;Absolute Hidra CDI Plus P Infra RF RL,57027655000170,BR0LJFCTF002,11062935,2024-09-19T00:00:00.000-0300,BRL,false,ABSOLUTE DHAMA GESTAO DE INVESTIMENTOS LTDA,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração baixa crédito livre,CDI,true,0,1,0,15:20,15:20,D+0,D+30,D+31,D+0,0.68,,20,-0.025224800000000002,0.5853316000000001,3.0508106,CREDITO_POS,,false,false
gen;BTG INFLATION FICFIRF,09518581000122,,3799399,2008-06-30T00:00:00.000-0300,BRL,false,BTG PACTUAL GESTAO E CONSULTORIA DE INVESTIMENTOS,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração livre crédito livre,IMA-B5,true,0,1,0,13:40,13:40,D+0,D+0,D+1,D+0,0.4,,,-0.5066805,-0.9750679999999999,3.6019395,INFLACAO,,false,false
gen;AZ QUEST TERMO FIRF LP,22681798000117,BRAZL4CTF002,2473826,2015-08-03T00:00:00.000-0300,BRL,false,AZ QUEST INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BANCO BTG PACTUAL S A,Investidores em geral (Não qualificados),Renda Fixa,RF duração média grau de investimento,CDI,true,500,300,300,15:10,15:10,D+0,D+6,D+7,D+0,0.4,,10,0.0537496,0.6519893,5.1873256,CREDITO_POS,,false,false
gen;Bahia Marau FICFIM,17087932000116,BRMRU4CTF007,1656552,2012-12-28T00:00:00.000-0300,BRL,false,BAHIA AM RENDA FIXA LTDA,BEM DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS,BANCO BRADESCO S.A.,Investidores em geral (Não qualificados),Multimercados,Multimercados Macro,CDI,true,500,100,500,14:10,14:10,D+0,D+30,D+31,D+0,2,,20,0.034770999999999996,-0.0038338,3.3129123,,,false,false
gen;HIX CAPITAL FICFIA,07317588000150,BRHIX1CTF008,1634276,2012-08-31T00:00:00.000-0300,BRL,false,HIX INVESTIMENTOS LTDA.,BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR,BNY MELLON BANCO S.A,Investidores qualificados,Ações,Ações Livre,IPCA,true,1000,100,1000,14:10,14:10,D+1,D+60,D+62,D+0,2,,20,-1.2711504,-5.4699197,6.1281002,LONG_ONLY,,false,false
