2026-03-19 12:22:00.438952;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-22 16:23:24.277229;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-22 16:23:24.764328;Error fetching Position Partner Report: 404 Client Error: Not Found for url: https://api.btgpactual.com/api-rm-reports/api/v1/position/partner
2026-03-22 16:39:10.378708;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-22 16:39:10.929975;Error fetching Position Partner Report: 404 Client Error: Not Found for url: https://api.btgpactual.com/api-rm-reports/api/v1/position/partner
2026-03-22 16:47:07.442948;Error fetching Position Partner Report: 404 Client Error: Not Found for url: https://api.btgpactual.com/api-rm-reports/api/v1/position/partner
2026-03-22 16:47:07.853721;Error fetching Position Partner Report: 404 Client Error: Not Found for url: https://api.btgpactual.com/api-rm-reports/api/v1/position/partner
2026-03-22 16:54:00.196019;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-22 17:05:41.677486;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-25 14:38:57.154336;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-25 14:38:58.393530;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-25 14:44:38.568255;Error triggering Performance Account Report: BTG API error: 400 - {"status":403,"title":"HTTP message nor readable for request","meta":{"globalErrors":[{"code":"errors.httpMessageNotReadable","message":"errors.httpMessageNotReadable"}]}}
2026-03-25 14:45:39.100072;ERRO AO OBTER URL: 'response'
2026-03-25 14:45:44.396233;ERRO AO OBTER URL: 'response'
2026-03-25 14:45:49.671093;ERRO AO OBTER URL: 'response'
2026-03-25 14:45:54.966372;ERRO AO OBTER URL: 'response'
2026-03-25 14:46:00.644009;ERRO AO OBTER URL: 'response'
2026-03-25 14:46:05.994060;ERRO AO OBTER URL: 'response'
2026-03-25 14:46:11.298291;ERRO AO OBTER URL: 'response'
2026-03-25 14:46:16.565235;ERRO AO OBTER URL: 'response'
